level_0,level_1,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
CHEMBL4899,214,,2629982.0,[],CHEMBL1000656,Inhibition of Tpl2 kinase by ELISA,B,BAO_0000190,BAO_0000357,single protein format,CN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,,,CHEMBL1136974,Bioorg. Med. Chem. Lett.,2009,"{'bei': '16.48', 'le': '0.33', 'lle': '2.89', 'sei': '9.14'}",CHEMBL498029,,CHEMBL498029,8.66,False,http://www.openphacts.org/units/Nanomolar,784928.0,=,1.0,True,=,,IC50,nM,,2.2,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,nM,UO_0000065,,2.2
CHEMBL4899,215,,2629983.0,[],CHEMBL1000656,Inhibition of Tpl2 kinase by ELISA,B,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc2c(Cl)cc(NCc3cn(Cc4ccccn4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,,CHEMBL1136974,Bioorg. Med. Chem. Lett.,2009,"{'bei': '16.75', 'le': '0.33', 'lle': '2.76', 'sei': '8.34'}",CHEMBL498071,,CHEMBL498071,8.70,False,http://www.openphacts.org/units/Nanomolar,785907.0,=,1.0,True,=,,IC50,nM,,2.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,nM,UO_0000065,,2.0
CHEMBL4899,216,,2629987.0,[],CHEMBL1000656,Inhibition of Tpl2 kinase by ELISA,B,BAO_0000190,BAO_0000357,single protein format,CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,,,CHEMBL1136974,Bioorg. Med. Chem. Lett.,2009,"{'bei': '16.31', 'le': '0.32', 'lle': '2.64', 'sei': '9.29'}",CHEMBL527026,,CHEMBL527026,8.80,False,http://www.openphacts.org/units/Nanomolar,784929.0,=,1.0,True,=,,IC50,nM,,1.6,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,nM,UO_0000065,,1.6
CHEMBL4899,217,,2630089.0,[],CHEMBL1000656,Inhibition of Tpl2 kinase by ELISA,B,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,,,CHEMBL1136974,Bioorg. Med. Chem. Lett.,2009,"{'bei': '13.87', 'le': '0.27', 'lle': '2.14', 'sei': '6.88'}",CHEMBL197538,,CHEMBL197538,5.92,False,http://www.openphacts.org/units/Nanomolar,785593.0,=,1.0,True,=,,IC50,nM,,1200.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,nM,UO_0000065,,1200.0
CHEMBL4899,218,,2630091.0,[],CHEMBL1000656,Inhibition of Tpl2 kinase by ELISA,B,BAO_0000190,BAO_0000357,single protein format,Cn1cnc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c1,,,CHEMBL1136974,Bioorg. Med. Chem. Lett.,2009,"{'bei': '15.49', 'le': '0.34', 'lle': '1.77', 'sei': '9.58'}",CHEMBL230761,,CHEMBL230761,7.52,False,http://www.openphacts.org/units/Nanomolar,785595.0,=,1.0,True,=,,IC50,nM,,30.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,nM,UO_0000065,,30.0
CHEMBL4899,219,,2630092.0,[],CHEMBL1000656,Inhibition of Tpl2 kinase by ELISA,B,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc2ccc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,,,CHEMBL1136974,Bioorg. Med. Chem. Lett.,2009,"{'bei': '19.66', 'le': '0.38', 'lle': '2.74', 'sei': '8.63'}",CHEMBL220037,,CHEMBL220037,7.72,False,http://www.openphacts.org/units/Nanomolar,785594.0,=,1.0,True,=,,IC50,nM,,19.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,nM,UO_0000065,,19.0
CHEMBL4899,220,,2671897.0,[],CHEMBL1026225,Inhibition of recombinant COT,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O,,,CHEMBL1151842,J. Nat. Prod.,2009,,CHEMBL512054,ALTERSOLANOL A,CHEMBL512054,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,819660.0,>,1.0,True,>,,IC50,ug.mL-1,,10.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,ug ml-1,UO_0000274,,10.0
CHEMBL4899,221,,2672244.0,[],CHEMBL1026225,Inhibition of recombinant COT,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O,,,CHEMBL1151842,J. Nat. Prod.,2009,,CHEMBL463054,MACROSPORIN,CHEMBL463054,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,819753.0,=,1.0,True,=,,IC50,ug.mL-1,,7.7,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,ug ml-1,UO_0000274,,7.7
CHEMBL4899,222,,2672247.0,[],CHEMBL1026225,Inhibition of recombinant COT,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,,,CHEMBL1151842,J. Nat. Prod.,2009,,CHEMBL556684,,CHEMBL556684,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,819755.0,=,1.0,True,=,,IC50,ug.mL-1,,7.3,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,ug ml-1,UO_0000274,,7.3
CHEMBL4899,223,,2672266.0,[],CHEMBL1026225,Inhibition of recombinant COT,B,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O)C(=O)c1cc(O)c(C)cc1C2=O,,,CHEMBL1151842,J. Nat. Prod.,2009,,CHEMBL554993,ALTERPORRIOL G/H,CHEMBL554993,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,819760.0,=,1.0,True,=,,IC50,ug.mL-1,,4.2,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,ug ml-1,UO_0000274,,4.2
CHEMBL4899,224,,2676429.0,[],CHEMBL1036424,Inhibition of Tpl2,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1cnn2c(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccnc12,,,CHEMBL1151868,Bioorg. Med. Chem. Lett.,2009,,CHEMBL565061,,CHEMBL565061,,False,http://www.openphacts.org/units/Nanomolar,818583.0,>,1.0,True,>,,IC50,nM,,10000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,10.0
CHEMBL4899,225,,3084452.0,[],CHEMBL1073315,Inhibition of COT,B,BAO_0000190,BAO_0000357,single protein format,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,,,CHEMBL1153138,Bioorg. Med. Chem. Lett.,2010,,CHEMBL590109,,CHEMBL590109,,False,http://www.openphacts.org/units/Nanomolar,871256.0,>,1.0,True,>,,IC50,nM,,10000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,10.0
CHEMBL4899,226,,3123984.0,[],CHEMBL1067547,Inhibition of COT,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)n(-c2ccccc2)n1,,,CHEMBL1157573,J. Med. Chem.,2010,,CHEMBL597592,,CHEMBL597592,,False,http://www.openphacts.org/units/Nanomolar,878738.0,>,1.0,True,>,,IC50,nM,,10000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,10.0
CHEMBL4899,227,,3123985.0,[],CHEMBL1067547,Inhibition of COT,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)c2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)n(-c2ccccc2)n1,,,CHEMBL1157573,J. Med. Chem.,2010,,CHEMBL598626,,CHEMBL598626,,False,http://www.openphacts.org/units/Nanomolar,879673.0,>,1.0,True,>,,IC50,nM,,10000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,10.0
CHEMBL4899,228,,3123986.0,[],CHEMBL1067547,Inhibition of COT,B,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Oc2cccc3[nH]c(=O)[nH]c23)c(F)c(F)c1F)c1cccc(OC(F)(F)F)c1,,,CHEMBL1157573,J. Med. Chem.,2010,,CHEMBL602123,,CHEMBL602123,,False,http://www.openphacts.org/units/Nanomolar,879946.0,>,1.0,True,>,,IC50,nM,,10000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,10.0
CHEMBL4899,229,,3260528.0,[],CHEMBL1111787,Inhibition of TPL2,B,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(-c2ccnc3cc(-c4ccncc4)nn23)c1)c1cccc(C(F)(F)F)c1,,,CHEMBL1156255,Bioorg. Med. Chem. Lett.,2009,,CHEMBL1089082,,CHEMBL1089082,,False,http://www.openphacts.org/units/Nanomolar,899536.0,>,1.0,True,>,,IC50,nM,,50000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,50.0
CHEMBL4899,230,,3278002.0,[],CHEMBL1117425,Inhibition of TPL2,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,,,CHEMBL1157919,Bioorg. Med. Chem. Lett.,2010,,CHEMBL1088240,,CHEMBL1088240,,False,http://www.openphacts.org/units/Nanomolar,911910.0,>,1.0,True,>,,IC50,nM,,10000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,10.0
CHEMBL4899,231,,6301318.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(CN6CCCCC6)ccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.46', 'le': '0.21', 'lle': '-0.08', 'sei': '6.43'}",CHEMBL1808569,,CHEMBL1808569,5.50,False,http://www.openphacts.org/units/Nanomolar,1445123.0,=,1.0,True,=,,IC50,nM,,3200.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,3.2
CHEMBL4899,232,,6301319.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(C)c(C)cc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '16.12', 'le': '0.29', 'lle': '1.42', 'sei': '8.05'}",CHEMBL1808570,,CHEMBL1808570,6.62,False,http://www.openphacts.org/units/Nanomolar,1445124.0,=,1.0,True,=,,IC50,nM,,240.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,0.24
CHEMBL4899,233,,6301320.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(C)ccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '16.09', 'le': '0.29', 'lle': '1.49', 'sei': '7.75'}",CHEMBL1808571,,CHEMBL1808571,6.38,False,http://www.openphacts.org/units/Nanomolar,1445125.0,=,1.0,True,=,,IC50,nM,,418.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,0.418
CHEMBL4899,234,,6302221.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5ccccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '18.20', 'le': '0.33', 'lle': '2.37', 'sei': '8.46'}",CHEMBL1808572,,CHEMBL1808572,6.96,False,http://www.openphacts.org/units/Nanomolar,1445126.0,=,1.0,True,=,,IC50,nM,,109.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,0.109
CHEMBL4899,235,,6302222.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(Br)ccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.89', 'le': '0.27', 'lle': '0.60', 'sei': '7.23'}",CHEMBL1808573,,CHEMBL1808573,5.95,False,http://www.openphacts.org/units/Nanomolar,1445127.0,=,1.0,True,=,,IC50,nM,,1126.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,1.126
CHEMBL4899,236,,6302223.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(Cl)c(C)cc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '13.37', 'le': '0.25', 'lle': '0.21', 'sei': '7.00'}",CHEMBL1808574,,CHEMBL1808574,5.76,False,http://www.openphacts.org/units/Nanomolar,1445128.0,=,1.0,True,=,,IC50,nM,,1734.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,1.734
CHEMBL4899,237,,6302224.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(C(C)(C)C)ccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '13.00', 'le': '0.24', 'lle': '-0.18', 'sei': '6.93'}",CHEMBL1808575,,CHEMBL1808575,5.70,False,http://www.openphacts.org/units/Nanomolar,1445129.0,=,1.0,True,=,,IC50,nM,,1995.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,1.995
CHEMBL4899,238,,6302225.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(COC(C)C)ccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.84', 'le': '0.23', 'lle': '0.33', 'sei': '6.38'}",CHEMBL1808576,,CHEMBL1808576,5.84,False,http://www.openphacts.org/units/Nanomolar,1445130.0,=,1.0,True,=,,IC50,nM,,1460.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,1.46
CHEMBL4899,239,,6302226.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(C#N)ccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '13.68', 'le': '0.25', 'lle': '1.11', 'sei': '5.25'}",CHEMBL1808577,,CHEMBL1808577,5.57,False,http://www.openphacts.org/units/Nanomolar,1445131.0,=,1.0,True,=,,IC50,nM,,2669.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,2.669
CHEMBL4899,240,,6302227.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(C#N)c(F)cc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.47', 'le': '0.23', 'lle': '0.71', 'sei': '5.00'}",CHEMBL1808578,,CHEMBL1808578,5.31,False,http://www.openphacts.org/units/Nanomolar,1445132.0,=,1.0,True,=,,IC50,nM,,4943.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,4.943
CHEMBL4899,241,,6302228.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c(F)c(F)ccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.19', 'le': '0.21', 'lle': '-0.18', 'sei': '5.69'}",CHEMBL1808579,,CHEMBL1808579,4.68,False,http://www.openphacts.org/units/Nanomolar,1445133.0,=,1.0,True,=,,IC50,nM,,20690.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,20.69
CHEMBL4899,242,,6302229.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cc(F)c(F)cc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.16', 'le': '0.21', 'lle': '-0.19', 'sei': '5.68'}",CHEMBL1808580,,CHEMBL1808580,4.67,False,http://www.openphacts.org/units/Nanomolar,1445134.0,=,1.0,True,=,,IC50,nM,,21395.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,21.395
CHEMBL4899,243,,6302230.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c(Cl)c(Cl)ccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.05', 'le': '0.22', 'lle': '-0.90', 'sei': '6.06'}",CHEMBL1808581,,CHEMBL1808581,4.99,False,http://www.openphacts.org/units/Nanomolar,1445135.0,=,1.0,True,=,,IC50,nM,,10280.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,10.28
CHEMBL4899,244,,6302231.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4ncc[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '13.84', 'le': '0.25', 'lle': '1.17', 'sei': '5.59'}",CHEMBL1808582,,CHEMBL1808582,4.60,False,http://www.openphacts.org/units/Nanomolar,1445136.0,=,1.0,True,=,,IC50,nM,,25000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,25.0
CHEMBL4899,245,,6302232.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nnn[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808583,,CHEMBL1808583,,False,http://www.openphacts.org/units/Nanomolar,1445137.0,>,1.0,True,>,,IC50,nM,,100000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,100.0
CHEMBL4899,246,,6302233.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c([nH]4)CCCC5)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.44', 'le': '0.21', 'lle': '0.11', 'sei': '5.37'}",CHEMBL1808584,,CHEMBL1808584,4.42,False,http://www.openphacts.org/units/Nanomolar,1445138.0,=,1.0,True,=,,IC50,nM,,38000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,38.0
CHEMBL4899,247,,6302234.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5cnccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.86', 'le': '0.21', 'lle': '0.57', 'sei': '4.78'}",CHEMBL1808585,,CHEMBL1808585,4.55,False,http://www.openphacts.org/units/Nanomolar,1445139.0,=,1.0,True,=,,IC50,nM,,28300.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,28.3
CHEMBL4899,248,,6302235.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc(CC(C)C)c(C)[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.75', 'le': '0.22', 'lle': '-0.21', 'sei': '5.75'}",CHEMBL1808586,,CHEMBL1808586,4.73,False,http://www.openphacts.org/units/Nanomolar,1445140.0,=,1.0,True,=,,IC50,nM,,18700.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,18.7
CHEMBL4899,249,,6302236.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc(-c5ccccc5)c(C)[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '13.07', 'le': '0.24', 'lle': '0.11', 'sei': '6.71'}",CHEMBL1808587,,CHEMBL1808587,5.52,False,http://www.openphacts.org/units/Nanomolar,1445141.0,=,1.0,True,=,,IC50,nM,,3000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,3.0
CHEMBL4899,250,,6302237.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc(-c5cccc(F)c5)c[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.54', 'le': '0.23', 'lle': '0.11', 'sei': '6.50'}",CHEMBL1808588,,CHEMBL1808588,5.35,False,http://www.openphacts.org/units/Nanomolar,1445142.0,=,1.0,True,=,,IC50,nM,,4500.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,4.5
CHEMBL4899,251,,6302238.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,Cc1c(CNCCO)cncc1-c1ccc2[nH]nc(-c3nc4ccccc4[nH]3)c2c1,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '18.39', 'le': '0.33', 'lle': '3.77', 'sei': '7.15'}",CHEMBL1808589,,CHEMBL1808589,7.33,False,http://www.openphacts.org/units/Nanomolar,1445143.0,=,1.0,True,=,,IC50,nM,,47.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,0.047
CHEMBL4899,252,,6302239.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,Cc1c(CNCC(C)C)cncc1-c1ccc2[nH]nc(-c3nc4ccccc4[nH]3)c2c1,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.68', 'le': '0.21', 'lle': '-0.42', 'sei': '5.83'}",CHEMBL1808590,,CHEMBL1808590,4.80,False,http://www.openphacts.org/units/Nanomolar,1445144.0,=,1.0,True,=,,IC50,nM,,16000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,16.0
CHEMBL4899,253,,6302240.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5ccccc5[nH]4)c3c2)c1Cl,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.49', 'le': '0.24', 'lle': '0.10', 'sei': '6.12'}",CHEMBL1808591,,CHEMBL1808591,5.03,False,http://www.openphacts.org/units/Nanomolar,1445145.0,=,1.0,True,=,,IC50,nM,,9260.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,9.26
CHEMBL4899,254,,6302241.0,[],CHEMBL1810741,Inhibition of TPL2 using GST-MEK as substrate by LANCE assay,B,BAO_0000190,BAO_0000357,single protein format,CNc1cncc(-c2ccc3[nH]nc(-c4nc5ccccc5[nH]4)c3c2)c1C,,,CHEMBL1806358,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808592,,CHEMBL1808592,,False,http://www.openphacts.org/units/Nanomolar,1445146.0,>,1.0,True,>,,IC50,nM,,100000.0,CHEMBL4899,Homo sapiens,Mitogen-activated protein kinase kinase kinase 8,9606,,,IC50,uM,UO_0000065,,100.0
