target_pref_name,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_transformed
ATP-binding cassette sub-family G member 2,CHEMBL2158554,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1OC,active,357.4130000000001,5.057600000000003,1.0,5.0,6.818156412055227
ATP-binding cassette sub-family G member 2,CHEMBL1194993,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,active,297.36100000000005,5.040400000000003,1.0,3.0,6.054531414868181
ATP-binding cassette sub-family G member 2,CHEMBL4167361,COc1cccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc(N)cc23)c1,active,410.3990000000001,5.650000000000003,2.0,5.0,6.078313524516398
ATP-binding cassette sub-family G member 2,CHEMBL4173540,Nc1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3cccc(O)c3)c2c1,active,396.37200000000007,5.347000000000003,3.0,5.0,6.097453220686009
ATP-binding cassette sub-family G member 2,CHEMBL4165609,Nc1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3ccccc3)c2c1,active,380.37300000000005,5.641400000000003,2.0,4.0,6.139063379299906
ATP-binding cassette sub-family G member 2,CHEMBL4176905,COc1ccc(Nc2nc(-c3cccnc3)nc3ccc(N)cc23)cc1,active,343.3900000000001,4.026200000000001,2.0,6.0,6.189767482004916
ATP-binding cassette sub-family G member 2,CHEMBL4169043,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(N)cc23)c1,active,343.3900000000001,4.026200000000001,2.0,6.0,6.432973633840939
ATP-binding cassette sub-family G member 2,CHEMBL4164845,COc1ccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3cc([N+](=O)[O-])ccc3n2)cc1OC,active,470.4070000000002,5.984600000000004,1.0,7.0,7.242603971206976
ATP-binding cassette sub-family G member 2,CHEMBL4172752,COc1cccc(-c2nc(Nc3cccc(F)c3)c3cc([N+](=O)[O-])ccc3n2)c1,active,390.37400000000014,5.096300000000004,1.0,6.0,7.6307841425898575
ATP-binding cassette sub-family G member 2,CHEMBL4163310,COc1cccc(-c2nc(Nc3ccc(C#N)cc3)c3cc([N+](=O)[O-])ccc3n2)c1,active,397.3940000000002,4.828880000000003,1.0,7.0,7.555955204081924
ATP-binding cassette sub-family G member 2,CHEMBL4171213,CC(=O)Nc1cccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc([N+](=O)[O-])cc23)c1,active,467.4070000000001,5.925800000000003,2.0,6.0,7.348721986001856
ATP-binding cassette sub-family G member 2,CHEMBL4166754,O=[N+]([O-])c1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3ccc(O)c([N+](=O)[O-])c3)c2c1,active,471.35100000000017,5.581200000000003,2.0,8.0,7.481486060122112
ATP-binding cassette sub-family G member 2,CHEMBL4174654,O=[N+]([O-])c1ccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc([N+](=O)[O-])cc23)cc1,active,455.35200000000015,5.875600000000003,1.0,7.0,7.211831628858833
ATP-binding cassette sub-family G member 2,CHEMBL4175064,O=[N+]([O-])c1cccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc([N+](=O)[O-])cc23)c1,active,455.35200000000015,5.875600000000003,1.0,7.0,7.178486471595227
ATP-binding cassette sub-family G member 2,CHEMBL4164420,O=[N+]([O-])c1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3cccc(F)c3)c2c1,active,428.3450000000001,6.106500000000001,1.0,5.0,7.348721986001856
ATP-binding cassette sub-family G member 2,CHEMBL4159937,CSc1cccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc([N+](=O)[O-])cc23)c1,active,456.4490000000001,6.689300000000004,1.0,6.0,6.995678626217358
ATP-binding cassette sub-family G member 2,CHEMBL4167856,COc1ccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc([N+](=O)[O-])cc23)cc1OC,active,470.4070000000002,5.984600000000004,1.0,7.0,7.519993057042849
ATP-binding cassette sub-family G member 2,CHEMBL4168022,O=[N+]([O-])c1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3cccc(O)c3)c2c1,active,426.3540000000001,5.673000000000003,2.0,6.0,7.559090917934782
ATP-binding cassette sub-family G member 2,CHEMBL4167604,O=[N+]([O-])c1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3ccccc3)c2c1,active,410.3550000000001,5.967400000000002,1.0,5.0,7.2247537402597635
ATP-binding cassette sub-family G member 2,CHEMBL4159686,N#Cc1cccc(Nc2nc(-c3ccncc3)nc3ccc([N+](=O)[O-])cc23)c1,active,368.3560000000001,4.215280000000002,1.0,7.0,7.195179321278838
ATP-binding cassette sub-family G member 2,CHEMBL4164155,COc1ccc(Nc2nc(-c3ccncc3)nc3ccc([N+](=O)[O-])cc23)cc1,active,373.3720000000001,4.3522000000000025,1.0,7.0,7.1220530483708115
ATP-binding cassette sub-family G member 2,CHEMBL4174809,COc1ccc(Nc2nc(-c3cccnc3)nc3ccc([N+](=O)[O-])cc23)cc1,active,373.3720000000001,4.3522000000000025,1.0,7.0,7.238824186844268
ATP-binding cassette sub-family G member 2,CHEMBL4174412,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc([N+](=O)[O-])cc23)c1,active,373.3720000000001,4.3522000000000025,1.0,7.0,7.327902142064283
ATP-binding cassette sub-family G member 2,CHEMBL4166495,O=C(O)c1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,active,386.36700000000013,4.6468000000000025,2.0,6.0,6.043831569524636
ATP-binding cassette sub-family G member 2,CHEMBL4170981,CC(=O)Nc1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,active,399.41000000000014,4.907000000000003,2.0,6.0,7.104025267640935
ATP-binding cassette sub-family G member 2,CHEMBL4163063,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3ccc(O)c([N+](=O)[O-])c3)c2c1,active,403.35400000000016,4.562400000000003,2.0,8.0,7.42712839779952
ATP-binding cassette sub-family G member 2,CHEMBL4164189,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3cccc(C(F)(F)F)c3)c2c1,active,410.3550000000001,5.967400000000002,1.0,5.0,7.308918507877031
ATP-binding cassette sub-family G member 2,CHEMBL4175885,COc1cccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc([N+](=O)[O-])cc23)c1,active,440.38100000000014,5.9760000000000035,1.0,6.0,7.229147988357855
ATP-binding cassette sub-family G member 2,CHEMBL4210872,COc1ccc(-c2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)o2)cc1,active,439.3930000000001,5.683300000000004,1.0,5.0,7.045757490560675
ATP-binding cassette sub-family G member 2,CHEMBL4215827,COc1ccc(C(=O)Nc2ccccc2-c2nnc(-c3ccc(OC)cc3)o2)cc1,active,401.42200000000014,4.673100000000003,1.0,6.0,6.3585258894959
ATP-binding cassette sub-family G member 2,CHEMBL2170116,O=C(Nc1ccccc1-c1nnc(-c2ccccc2)o1)c1ccccc1,active,341.37000000000006,4.655900000000003,1.0,4.0,6.950781977329818
ATP-binding cassette sub-family G member 2,CHEMBL4211389,COc1ccc(-c2cn(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)nn2)cc1,active,438.40900000000005,5.214000000000003,1.0,5.0,6.115771230367396
ATP-binding cassette sub-family G member 2,CHEMBL4205396,COc1ccc(-n2nnc(-c3ccccc3NC(=O)C3CCCCC3)n2)cc1,active,377.44800000000026,3.8567000000000027,1.0,6.0,6.247951552180561
ATP-binding cassette sub-family G member 2,CHEMBL4214686,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)C1CCCCC1,active,347.4220000000002,3.848100000000003,1.0,5.0,6.542118103266008
ATP-binding cassette sub-family G member 2,CHEMBL4202490,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3cccc4ccccc34)n2)cc1,active,421.46000000000015,4.743400000000004,1.0,6.0,6.573488738635425
ATP-binding cassette sub-family G member 2,CHEMBL4214177,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1cccc2ccccc12,active,391.4340000000001,4.734800000000003,1.0,5.0,6.366531544420414
ATP-binding cassette sub-family G member 2,CHEMBL4203060,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3cnc4ccccc4c3)n2)cc1,active,422.44800000000015,4.1384000000000025,1.0,7.0,6.642065152999546
ATP-binding cassette sub-family G member 2,CHEMBL4207943,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1cnc2ccccc2c1,active,392.4220000000001,4.129800000000002,1.0,6.0,6.7544873321858505
ATP-binding cassette sub-family G member 2,CHEMBL4207415,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccncc1,active,342.362,2.9766000000000004,1.0,6.0,6.542118103266008
ATP-binding cassette sub-family G member 2,CHEMBL4212309,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1cccnc1,active,342.362,2.9766000000000004,1.0,6.0,6.351639989019068
ATP-binding cassette sub-family G member 2,CHEMBL4210844,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccccn1,active,342.362,2.9766000000000004,1.0,6.0,6.134896025358872
ATP-binding cassette sub-family G member 2,CHEMBL4215789,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3cccs3)n2)cc1,active,377.4290000000001,3.6517000000000017,1.0,7.0,6.454692883534176
ATP-binding cassette sub-family G member 2,CHEMBL4215260,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1cccs1,active,347.403,3.6431000000000022,1.0,6.0,6.568636235841013
ATP-binding cassette sub-family G member 2,CHEMBL4203580,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccc2c(c1)OCO2,active,385.38300000000015,3.3103000000000016,1.0,7.0,6.586700235918748
ATP-binding cassette sub-family G member 2,CHEMBL4204010,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccc2c(c1)OCCO2,active,399.4100000000002,3.352800000000001,1.0,7.0,6.721246399047171
ATP-binding cassette sub-family G member 2,CHEMBL4205357,COc1ccc(-n2nnc(-c3cc(OC)ccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1,active,446.4230000000002,3.5070000000000014,1.0,9.0,6.889410289700751
ATP-binding cassette sub-family G member 2,CHEMBL4205898,COc1ccc(-n2nnc(-c3cc(OC)ccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cc1,active,469.4230000000001,4.617600000000004,1.0,7.0,7.111259039317107
ATP-binding cassette sub-family G member 2,CHEMBL4217602,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cn1,active,440.3850000000001,4.004000000000003,1.0,7.0,6.886056647693163
ATP-binding cassette sub-family G member 2,CHEMBL4202709,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(OC)nc3)n2)cc1,active,402.41400000000016,2.993800000000001,1.0,8.0,7.210419287835575
ATP-binding cassette sub-family G member 2,CHEMBL4206410,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccccc3)n2)cn1,active,372.3880000000001,2.9852000000000007,1.0,7.0,6.991399828238082
ATP-binding cassette sub-family G member 2,CHEMBL428402,O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,active,526.6400000000002,6.340200000000006,2.0,4.0,6.152427340857888
ATP-binding cassette sub-family G member 2,CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.655607726314889
ATP-binding cassette sub-family G member 2,CHEMBL3884089,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccccc1,active,341.374,3.5816000000000017,1.0,5.0,7.174573882232177
ATP-binding cassette sub-family G member 2,CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,active,379.4600000000002,2.9417000000000018,1.0,3.0,6.13608262304214
ATP-binding cassette sub-family G member 2,CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,active,646.7440000000001,6.374600000000006,2.0,8.0,6.279014255846261
ATP-binding cassette sub-family G member 2,CHEMBL4213215,COc1cc2c(cc1OC)CN(CCOc1ccc(/C=C/C(=O)c3ccc(C)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,active,627.7410000000001,7.145920000000008,1.0,7.0,6.055517327849832
ATP-binding cassette sub-family G member 2,CHEMBL1946989,COc1cc(OC)c(C(=O)/C=C/c2ccc3c(c2)OCO3)cc1OC,active,342.34700000000015,3.337200000000002,0.0,6.0,6.026872146400302
ATP-binding cassette sub-family G member 2,CHEMBL4209672,COc1ccc(/C=C/C(=O)c2ccccc2NC(=O)c2cccs2)cc1OC,active,393.4640000000001,4.913700000000004,1.0,5.0,6.300162274132754
ATP-binding cassette sub-family G member 2,CHEMBL242512,COc1ccc2[nH]c3ccccc3c(=O)c2c1OC,inactive,255.27299999999997,2.698500000000001,1.0,3.0,4.698970004336019
ATP-binding cassette sub-family G member 2,CHEMBL242943,O=c1c2ccccc2[nH]c2cc(C(F)(F)F)cc(O)c12,inactive,279.217,3.405700000000001,2.0,2.0,4.698970004336019
ATP-binding cassette sub-family G member 2,CHEMBL242942,COc1cc(O)c2c(=O)c3ccccc3[nH]c2c1,inactive,241.246,2.3955,2.0,3.0,4.698970004336019
ATP-binding cassette sub-family G member 2,CHEMBL242515,O=c1c2ccccc2[nH]c2ccc(O)cc12,inactive,211.22,2.3869,2.0,2.0,4.698970004336019
ATP-binding cassette sub-family G member 2,CHEMBL397685,O=c1c2ccccc2[nH]c2cccc(O)c12,inactive,211.22,2.3869000000000002,2.0,2.0,4.698970004336019
ATP-binding cassette sub-family G member 2,CHEMBL442464,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,inactive,461.5180000000002,4.465100000000003,1.0,6.0,3.9599999984723877
ATP-binding cassette sub-family G member 2,CHEMBL409234,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ncccc4c3)cc1)CC2,inactive,467.5690000000002,5.105100000000005,1.0,5.0,4.8399999311187
ATP-binding cassette sub-family G member 2,CHEMBL409480,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3)cc1)CC2,inactive,417.5090000000001,3.951900000000003,1.0,5.0,4.349999992368662
ATP-binding cassette sub-family G member 2,CHEMBL259976,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,inactive,466.5810000000002,5.710100000000006,1.0,4.0,4.889999848866887
ATP-binding cassette sub-family G member 2,CHEMBL471170,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3)cc1)CC2,inactive,416.52100000000013,4.556900000000004,1.0,4.0,4.609999985082743
ATP-binding cassette sub-family G member 2,CHEMBL261857,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2,inactive,495.41700000000014,5.319400000000005,1.0,4.0,4.939999856829448
ATP-binding cassette sub-family G member 2,CHEMBL259789,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,inactive,495.41700000000014,5.319400000000005,1.0,4.0,4.639999934172963
ATP-binding cassette sub-family G member 2,CHEMBL408709,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3Br)cc1)CC2,inactive,495.41700000000014,5.319400000000005,1.0,4.0,4.659999925349902
ATP-binding cassette sub-family G member 2,CHEMBL518645,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)C3Oc4ccccc4O3)cc1)CC2,inactive,460.5300000000002,4.040600000000003,1.0,6.0,4.820000071285178
ATP-binding cassette sub-family G member 2,CHEMBL258575,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,inactive,467.5690000000002,5.105100000000005,1.0,5.0,4.4399999458984265
ATP-binding cassette sub-family G member 2,CHEMBL258574,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,inactive,521.5700000000003,4.482300000000004,1.0,8.0,4.190000019529944
ATP-binding cassette sub-family G member 2,CHEMBL260896,COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,inactive,476.57300000000026,4.574100000000004,1.0,6.0,4.319999993033794
ATP-binding cassette sub-family G member 2,CHEMBL258909,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4c3)cc1)CC2,inactive,467.5690000000002,5.105100000000005,1.0,5.0,4.619999985338959
ATP-binding cassette sub-family G member 2,CHEMBL410897,Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,inactive,371.48400000000004,4.121900000000004,2.0,3.0,4.110000009303415
ATP-binding cassette sub-family G member 2,CHEMBL261632,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,inactive,431.5360000000002,4.139100000000003,2.0,5.0,3.5799999986618127
ATP-binding cassette sub-family G member 2,CHEMBL259077,Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,inactive,371.48400000000004,4.121900000000004,2.0,3.0,4.130000024196025
ATP-binding cassette sub-family G member 2,CHEMBL429515,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,inactive,431.5360000000002,4.139100000000003,2.0,5.0,4.070000019492821
ATP-binding cassette sub-family G member 2,CHEMBL258456,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],inactive,401.46600000000007,4.447900000000004,1.0,4.0,4.100000018985305
ATP-binding cassette sub-family G member 2,CHEMBL160,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,inactive,1202.634999999999,3.2690000000000046,5.0,12.0,4.200000030616179
ATP-binding cassette sub-family G member 2,CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,inactive,454.6110000000002,5.093080000000005,0.0,6.0,3.2800000002066945
ATP-binding cassette sub-family G member 2,CHEMBL772,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,inactive,608.6880000000004,4.171100000000004,1.0,10.0,4.579999998661813
ATP-binding cassette sub-family G member 2,CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,inactive,314.46900000000005,4.723500000000005,0.0,2.0,3.9000000040686618
ATP-binding cassette sub-family G member 2,CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,inactive,612.6320000000002,3.6271200000000023,5.0,11.0,4.180000031556896
ATP-binding cassette sub-family G member 2,CHEMBL1484,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,inactive,479.5330000000002,3.677800000000002,1.0,8.0,4.779999975777493
ATP-binding cassette sub-family G member 2,CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,inactive,414.52700000000016,3.368500000000002,0.0,6.0,3.06999999908276
ATP-binding cassette sub-family G member 2,CHEMBL258610,COc1cccc(CCc2ccccc2OCc2cccc(OC)c2OC)c1,inactive,378.46800000000013,5.076600000000004,0.0,4.0,3.9208187539523753
ATP-binding cassette sub-family G member 2,CHEMBL272836,COc1cccc(CCc2ccccc2OCc2ccc(OC)c(OC)c2)c1,inactive,378.46800000000013,5.076600000000004,0.0,4.0,3.8239087409443187
ATP-binding cassette sub-family G member 2,CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,inactive,379.4600000000002,2.9417000000000018,1.0,3.0,4.958607314841775
ATP-binding cassette sub-family G member 2,CHEMBL554602,CN(C(=S)Nc1sccc1C(=O)O)C1CCCCC1,inactive,298.4330000000001,3.407600000000002,2.0,3.0,4.991399828238082
ATP-binding cassette sub-family G member 2,CHEMBL475362,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3[N+](=O)[O-])cc1)CC2,inactive,476.5330000000002,4.856800000000004,2.0,6.0,4.991399828238082
ATP-binding cassette sub-family G member 2,CHEMBL472819,Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,inactive,386.49900000000014,4.513600000000004,3.0,3.0,3.9913998282380825
ATP-binding cassette sub-family G member 2,CHEMBL472818,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3N)cc1)CC2,inactive,446.55100000000016,4.530800000000003,3.0,5.0,4.179798540514359
ATP-binding cassette sub-family G member 2,CHEMBL474757,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,inactive,446.55100000000016,4.530800000000002,3.0,5.0,4.130181792020672
ATP-binding cassette sub-family G member 2,CHEMBL258456,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],inactive,401.46600000000007,4.447900000000004,1.0,4.0,4.289882634888183
ATP-binding cassette sub-family G member 2,CHEMBL442464,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,inactive,461.5180000000002,4.465100000000003,1.0,6.0,4.110138278741812
ATP-binding cassette sub-family G member 2,CHEMBL259077,Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,inactive,371.48400000000004,4.121900000000004,2.0,3.0,4.749579997691106
ATP-binding cassette sub-family G member 2,CHEMBL429515,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,inactive,431.5360000000002,4.139100000000003,2.0,5.0,4.489454989793388
ATP-binding cassette sub-family G member 2,CHEMBL261632,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,inactive,431.5360000000002,4.139100000000003,2.0,5.0,3.6595558851598815
ATP-binding cassette sub-family G member 2,CHEMBL595550,COc1ccc(C(=O)Nc2ccccc2NC(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,inactive,610.7110000000004,6.218100000000005,3.0,7.0,4.991399828238082
ATP-binding cassette sub-family G member 2,CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,inactive,612.6320000000002,3.6271200000000023,5.0,11.0,4.070070439915412
ATP-binding cassette sub-family G member 2,CHEMBL472819,Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,inactive,386.49900000000014,4.513600000000004,3.0,3.0,4.130181792020672
ATP-binding cassette sub-family G member 2,CHEMBL472818,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3N)cc1)CC2,inactive,446.55100000000016,4.530800000000003,3.0,5.0,4.2335871528876
ATP-binding cassette sub-family G member 2,CHEMBL474757,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,inactive,446.55100000000016,4.530800000000002,3.0,5.0,4.333482019445119
ATP-binding cassette sub-family G member 2,CHEMBL258456,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],inactive,401.46600000000007,4.447900000000004,1.0,4.0,4.34008379993015
ATP-binding cassette sub-family G member 2,CHEMBL442464,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,inactive,461.5180000000002,4.465100000000003,1.0,6.0,4.3979400086720375
ATP-binding cassette sub-family G member 2,CHEMBL259077,Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,inactive,371.48400000000004,4.121900000000004,2.0,3.0,4.679853713888946
ATP-binding cassette sub-family G member 2,CHEMBL429515,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,inactive,431.5360000000002,4.139100000000003,2.0,5.0,4.684029654543083
ATP-binding cassette sub-family G member 2,CHEMBL261632,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,inactive,431.5360000000002,4.139100000000003,2.0,5.0,4.00788851221305
ATP-binding cassette sub-family G member 2,CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,inactive,612.6320000000002,3.6271200000000023,5.0,11.0,3.9829666607012197
ATP-binding cassette sub-family G member 2,CHEMBL599353,COC(Cc1ccc(O)cc1)C(=O)N/C=C/c1ccc(O)cc1,inactive,313.35300000000007,2.4424,3.0,4.0,4.0
ATP-binding cassette sub-family G member 2,CHEMBL599354,CO/C(=C\c1ccc(O)cc1)C(=O)NCCc1ccc(O)cc1,inactive,313.353,2.444,3.0,4.0,4.598599459218456
ATP-binding cassette sub-family G member 2,CHEMBL607573,COC(Cc1ccc(O)cc1)C(=O)NCCc1ccc(O)cc1,inactive,315.369,2.0141999999999998,3.0,4.0,4.0
ATP-binding cassette sub-family G member 2,CHEMBL599746,O=C(/C=C/c1ccc(O)cc1)N/C=C/c1ccc(O)cc1,inactive,281.31100000000004,2.8981000000000003,3.0,3.0,4.0
ATP-binding cassette sub-family G member 2,CHEMBL599747,CO/C(=C\c1ccc(O)cc1)C(=O)NCC(O)c1ccc(O)cc1,inactive,329.35200000000003,1.9348999999999996,4.0,5.0,4.0
ATP-binding cassette sub-family G member 2,CHEMBL600469,CO/C(=C\c1ccc(O)cc1)C(=O)O,inactive,194.18599999999998,1.4641,2.0,3.0,4.0
ATP-binding cassette sub-family G member 2,CHEMBL599744,CO/C(=C\c1ccccc1)C(=O)N/C=C/c1ccc(O)cc1,inactive,295.338,3.1666000000000007,2.0,3.0,4.8124792791635365
ATP-binding cassette sub-family G member 2,CHEMBL598642,CO/C(=C\c1ccc(O)c(O)c1)C(=O)N/C=C/c1ccc(O)cc1,inactive,327.336,2.5778000000000008,4.0,5.0,4.72584215073632
ATP-binding cassette sub-family G member 2,CHEMBL605795,CO/C(=C\c1cc(Br)c(O)c(Br)c1)C(=O)N/C=C/c1ccc(O)cc1,inactive,469.12900000000013,4.397200000000002,3.0,4.0,4.954677021213342
